Desplaz. [mm]	Fuerza [N]
77.07	139.6
77.14782254	139.6
77.15	140.0777802
77.18920899	140.4
77.2220006	140.4
77.24844839	140.4
77.27	140.4
77.30883735	140.4
77.31103674	140.4
77.35	140.4
77.39	140.4
77.39	140.4
77.42468497	140.4
77.43	140.4
77.47	140.4
77.49690628	140.4
77.54211783	140.4
77.55	140.4
77.59	140.4
77.62040663	140.4
77.63	140.4
77.63	140.4
77.68836412	140.4
77.70111655	140.4
77.73	140.4
77.76	140.4
77.76099956	141.1
77.8	141.1
77.84	141.1
77.86234037	141.1
77.89	141.1
77.93	141.1
77.95921765	141.1
77.96	141.1
77.97401513	141.1
78.01	141.1
78.05	141.1
78.05	141.1
78.06415433	141.1
78.11013068	141.1
78.13	141.1
78.17	141.1
78.19423526	141.1
78.21	141.1
78.22687401	141.1
78.26	141.1
78.29956123	141.1
78.32845096	141.1
78.33317251	141.1
78.37	141.1
78.38602153	141.1
78.41	141.1
78.41	141.1
78.44016299	141.1
78.47	141.1
78.51	141.1
78.53	141.1
78.56896805	141.1
78.57	141.1
78.59353118	141.9
78.63	141.9
78.67	141.9
78.6896557	141.9
78.7	141.9
78.7	141.9
78.74	141.9
78.77869361	141.9
78.78720083	141.9
78.82	141.9
78.82100185	141.9
78.86	141.9
78.86	141.9
78.89280224	141.9
78.91105098	142.7
78.95	142.2704795
78.99	141.9
78.99	141.9
79.03612575	142.7
79.05418523	142.7
79.06	142.7
79.11	142.7
79.15	142.7
79.18898414	142.7
79.20563172	142.7
79.23	142.7
79.268919	142.7
79.27306399	142.7
79.31	142.7
79.33619817	142.7
79.35	142.7
79.36406524	142.7
79.41	142.7
79.44	142.7
79.46764043	142.7
79.47	142.7
79.49483574	142.7
79.52	142.7
79.52	142.7
79.55011954	142.7
79.57676755	142.7
79.6	142.7
79.64	142.7
79.67037469	142.7
79.68	142.7
79.70817855	142.7
79.72	143.3433199
79.77	143.4
79.8	143.4
79.81177755	143.4
79.84	143.4
79.84	143.4
79.88	143.4
79.88129457	143.4
79.93	143.4
79.96013968	143.4
79.98531834	143.4
80.01	143.4
80.04468817	143.4
80.05509652	143.4
80.09	143.4
80.09	143.4
80.12254037	143.4
80.14318703	143.4
80.18	143.4
80.21	143.4
80.24763569	143.4
80.26	143.4
80.3	143.4
80.33	143.4
80.33	143.4616405
80.35222609	144.2
80.38388233	144.2
80.41	144.2
80.43634298	144.2
80.45	144.2
80.48656773	144.2
80.51	144.2
80.55	144.2
80.58	144.2
80.58923144	144.2
80.63	144.2
80.66	144.2
80.68847156	144.2
80.7	144.2
80.74	144.2
80.74111148	144.2
80.78	144.2
80.82	144.2
80.85011804	144.2
80.87	144.2
80.90963551	144.2
80.93666967	144.2
80.95	144.2
80.99	144.2
80.9931574	144.2
81.03	144.2
81.06022392	144.2
81.08685882	145
81.11	144.3076074
81.15	144.2
81.15717734	144.2
81.19	144.2
81.19906205	144.2
81.24	144.8058006
81.27	145
81.29204293	145
81.31	145
81.31503027	145
81.35	145
81.36145725	145
81.4	145
81.43232997	145
81.45142756	145
81.48	145
81.51	145
81.5139356	145
81.56	145
81.60068377	145
81.61724054	145
81.65	145
81.68	145
81.68	145
81.72042027	145
81.73393971	145
81.76	145
81.77415391	145
81.81	145.6814528
81.85	145.7
81.89	145.7
81.90119844	145.7
81.93	145.7
81.97	145.7
82.00683133	145.7
82.01	145.7
82.03416408	145.7
82.05	145.0186392
82.09	145
82.0964481	145.7
82.14	145.7
82.18	145.7
82.18	145.7
82.20767206	145.7
82.24948762	145.7
82.25723962	145.7
82.29	145.7
82.33	145.7
82.3756831	146.5
82.4084096	146.5
82.41507103	146.5
82.45	146.5
82.49	146.5
82.49	146.5
82.53609292	146.5
82.54	146.5
82.57645651	146.5
82.62	146.5
82.62311461	146.5
82.66	146.5
82.69691072	146.5
82.7	146.5
82.72726483	146.5
82.76694542	146.5
82.78	146.5
82.82	146.5
82.84429934	147.2
82.86	147.2
82.86	147.2
82.91	147.2
82.95077026	147.2
82.98431488	146.5
82.99	146.5
82.99	147.2
83.03	146.7833642
83.07	146.5
83.07644372	147.2
83.12	147.2
83.16	147.0347528
83.17927118	146.5
83.1930626	147.2
83.23	147.2
83.24127759	147.2
83.27	147.2
83.27	147.2
83.32	147.2
83.33578227	147.2
83.36	147.2
83.4	147.2
83.41347772	147.2
83.44	147.2
83.44130858	148
83.49	148
83.52	147.9357366
83.54384954	147.2
83.56	147.2
83.6	147.2
83.6	148
83.65	148
83.67768549	148
83.70498455	148
83.72	148
83.72302466	148
83.76	147.6397001
83.79894015	147.2
83.8	147.2
83.81153391	148
83.85	148
83.89383176	148
83.91664683	148
83.93	148
83.93524883	148
83.97	148
84.01	148
84.01650211	148.8
84.06	148.8
84.09	148.8
84.10343987	148.8
84.13	148.8
84.17	148.8
84.19251493	150.3
84.22	148.8
84.27	148.8
84.29	148.8
84.31748014	150.3
84.34	148.8
84.38	148.8
84.38126773	148.8
84.43	148.8
84.46	149.4686546
84.5	150.3
84.50917831	150.3
84.54	150.3
84.54	150.3
84.58	150.3
84.61943521	150.3
84.66768098	150.3
84.68496736	150.3
84.7	150.3
84.74	150.3
84.77238835	150.3
84.78	150.3
84.78	150.3
84.85128826	150.3
84.86	150.3
84.91	150.3
84.92392677	151.1
84.95	151.1
84.95725157	151.1
84.99	151.1
85.03	151.1
85.06543459	150.3
85.08	150.3
85.08519432	150.3
85.12	150.3
85.16	150.3
85.16	150.3
85.180371	151.1
85.23	151.1
85.27863373	151.1
85.28	151.1
85.32	151.1
85.35002693	151.1
85.39948665	151.1
85.4134079	151.1
85.44	151.1
85.48	151.1
85.48	151.1
85.52611274	151.1
85.53	151.1
85.58257446	151.1
85.6	151.5989731
85.64	151.8
85.65406236	151.1
85.69	151.8
85.72	151.8
85.73166953	151.8
85.77	151.8
85.81	151.8
85.83616182	151.8
85.85	151.8
85.85914531	151.8
85.89	151.8
85.93	151.8
85.96238384	151.8
85.97	151.8
85.9901002	151.8
86.01	151.8
86.01129128	151.8
86.06	152.0278617
86.09478862	152.6
86.1	152.6
86.11142064	152.6
86.14	152.6
86.17	152.6
86.17917383	151.8
86.22	151.8
86.22	151.8
86.25180217	152.6
86.3	152.6
86.34	152.6
86.37461465	152.6
86.38308401	152.6
86.42	152.6
86.45285953	152.6
86.48334083	152.6
86.5	152.6
86.54315353	152.6
86.56474205	152.6
86.58	152.6
86.59166803	152.6
86.62	152.6
86.66872264	152.6
86.68	152.6
86.72155186	153.3787369
86.74	153.4
86.74	153.0914378
86.7650869	152.6
86.79	152.6
86.83	152.6
86.85827764	152.6
86.87717237	153.4
86.91	153.4
86.93637282	153.4
86.95	152.6
86.99	152.6
87.00410488	153.4
87.04	152.6
87.07	152.6
87.08162223	152.6
87.12	153.2929688
87.16	153.4
87.17533401	153.4
87.19	153.4
87.26	153.1310535
87.28	152.8328623
87.30777498	153.4
87.32102594	153.4
87.36	153.4
87.37432193	153.4
87.41	153.8944208
87.45583628	154.0822919
87.48	153.4
87.48533377	153.4
87.52	153.4
87.56	153.4
87.56	153.4
87.59225518	153.4
87.6	153.4
87.64	153.4
87.6569947	153.4
87.69	153.4
87.72	153.4
87.72	153.4
87.75301977	153.4
87.78	154.1
87.82	154.1
87.85	154.1
87.86603151	153.4
87.89	154.1
87.93	154.1
87.93549247	154.1
87.97	154.1
88.01	154.1
88.04248642	154.1
88.05	154.1
88.07155541	154.1
88.09	154.1
88.12514813	154.1
88.14	154.1
88.18	154.6981143
88.22	154.9
88.22	154.9
88.25	154.9
88.25902721	154.9
88.3	154.9
88.34873434	154.9
88.37111277	154.1
88.38	154.1
88.38	154.9
88.43	154.3411776
88.46	154.1
88.47811371	154.1
88.5	154.1
88.53247269	154.9
88.54940621	154.9
88.58	154.9
88.58	154.9
88.63	154.9
88.64950916	154.9
88.67	154.9
88.67	154.9
88.72	154.9
88.75	154.9
88.78451163	154.9
88.79	154.9
88.81197514	155.6
88.83	155.6
88.85760581	155.6
88.88	155.6
88.92	155.6
88.93342296	155.6
88.96	155.6
88.99	155.6
88.99	155.6
89.03	155.6
89.06000969	155.6
89.08	155.6
89.12	155.6
89.14612044	155.6
89.15	155.6
89.19872311	155.6
89.20307932	155.6
89.24	155.6
89.25772794	154.9
89.28	155.5056735
89.32	155.6
89.32	155.6
89.33706083	155.6
89.37	155.6
89.41	155.6
89.42995429	155.6
89.45	155.6
89.49	155.6
89.51917844	155.6
89.52	155.6
89.53342391	155.6
89.56	155.6
89.56	155.6
89.61	155.6
89.63783699	155.6
89.65	155.6
89.69	155.6
89.72898362	155.6
89.73	155.6
89.76464953	155.6
89.77521006	155.6
89.81	155.6
89.81	155.744107
89.85572447	156.4
89.89	156.4
89.93	156.4
89.93	156.4
89.97	156.4
90.00663208	156.4
90.01	156.4
90.01	156.6710723
90.07434788	157.2
90.09512228	156.4
90.10520796	156.4
90.14	156.4
90.14	156.4
90.15127548	156.4
90.18	156.4
90.22030192	156.4
90.23696953	156.4
90.26	156.4
90.3	156.4
90.33019305	156.4
90.34	156.4
90.38305046	156.4
90.39	156.4
90.43277116	156.4
90.4530373	156.4
90.46	156.4
90.46107054	156.4
90.5	156.7529193
90.53461093	157.2
90.54	157.2
90.54644539	157.2
90.59	157.2
90.62	157.2
90.64500112	157.2
90.67	157.2
90.71	157.2
90.71	157.2
90.76	157.2
90.79	157.2
90.80965811	157.2
90.84	157.2
90.87	157.2
90.87	157.2
90.9068422	157.2
90.91	157.2
90.93396411	157.2
90.97	157.2
90.99019812	157.2
91.02732305	157.2
91.03	157.2
91.03	157.2
91.07607348	157.2
91.08	157.2
91.12	157.2559489
91.13962046	157.9
91.17	157.9
91.2	157.9
91.2	157.9
91.22417814	157.9
91.24	157.9
91.24	157.9
91.29	157.9
91.29707296	157.9
91.33	157.9
91.33	157.5567332
91.34985877	157.2
91.39626976	157.9
91.4	157.9
91.44	157.9
91.46004056	157.9
91.48	157.9
91.51315609	157.9
91.54	157.9
91.58611179	157.9
91.61	157.9
91.66	157.9
91.6718693	157.9
91.69	157.9
91.70679077	157.9
91.74075314	157.9
91.77	157.9
91.77720454	157.9
91.81	157.9
91.84240124	157.9
91.85	157.9
91.85	157.9
91.9	157.9
91.90704207	157.9
91.93	157.9
91.96898539	157.9
91.97507986	157.9
92.01	157.9
92.03464539	157.9
92.06	157.9
92.06	157.9
92.11203776	158.5953631
92.14	157.9
92.15787236	157.9
92.18	157.9
92.22	157.9
92.22	157.9628798
92.22892095	158.7
92.27226355	158.7
92.3	158.7
92.32724608	158.7
92.35	158.7
92.38	158.7
92.4101778	158.7
92.43	159.5
92.47	159.1454353
92.49916742	158.7
92.5	158.7
92.52783586	159.5
92.55	158.7
92.59	158.7
92.61376435	158.7
92.63	158.7
92.63105348	159.5
92.67	159.0560414
92.70392064	158.7
92.71101391	159.5
92.75	159.5
92.77422331	158.7
92.79	158.7
92.82028432	159.5
92.84	159.5
92.88	159.5
92.90432342	159.5
92.91	159.5
92.94475188	159.5
92.95	159.5
93	159.5
93.00805478	159.5
93.05	159.5
93.07924585	159.5
93.10007861	159.5
93.12	159.5
93.12	159.5
93.13976513	159.5
93.17	159.5
93.20181952	159.5
93.23922135	159.5
93.24	159.5
93.28	159.5
93.31739112	159.5
93.33	160.1068357
93.37	160.2
93.37530601	160.2
93.41	160.2
93.44	160.2
93.44	160.2
93.47648249	160.2
93.5	160.2
93.55205655	160.2
93.56	161
93.61	161
93.61301109	161
93.65	161
93.68011763	161
93.69	161
93.7174258	161
93.74	160.2
93.77	160.3065224
93.79631796	161
93.81	161
93.85	161
93.85317003	161
93.89	161
93.89142096	161
93.94	161
93.97890486	161
93.99154546	161
94.01	161
94.03976669	161
94.06	161.5680962
94.1	161.7
94.1	161.7
94.12472789	161
94.15	161
94.2	161
94.22	161
94.22727551	161
94.26	161
94.2899397	161.7
94.32	161.7
94.35	161.7
94.3700818	161.7
94.39	161.7
94.42	161.7
94.44759831	161.7
94.47	161.7
94.51868871	161.7
94.54423497	161.7
94.55	161.7
94.59	161.7
94.62897535	161
94.63	161.1979024
94.65191859	161.7
94.67	161.7
94.68960496	161.7
94.72561514	161.7
94.75	161.7
94.79	161.7
94.79	161.7
94.8045432	161.7
94.84	161.7
94.88	161.7
94.90274421	161.7
94.91	161.7
94.94014054	161.7
94.96	161.7
95	161.7
95.03037282	161.7
95.04	161.7
95.05089306	161.7
95.11107267	161.7
95.12	162.264802
95.16	162.5
95.19897707	161.7
95.20510113	161.7
95.24	161.7
95.24	161.7
95.25398325	162.5
95.31304181	161.7
95.32	161.7
95.36618043	161.7
95.37	161.7
95.37	162.5
95.41	162.5
95.41	162.5
95.41	162.5
95.41527071	162.5
95.48	162.5
95.51495205	162.5
95.53	162.5
95.57	162.5
95.57930575	162.5
95.61	162.5
95.62439077	162.5
95.66	162.5
95.69	162.5
95.70109039	162.5
95.73	162.5
95.77	162.5
95.77	161.7215473
95.82	161.7
95.83608692	162.5
95.85	162.5
95.85	162.5
95.9	162.5
95.91019195	162.5
95.93	162.5
95.96007388	161.7
95.98313169	162.5
96.02	162.5
96.0504726	162.5
96.06	162.5
96.09470381	162.5
96.1	162.5
96.10382426	163.3
96.15	163.3
96.17441681	163.3
96.18	163.3
96.20074649	162.5
96.24986973	163.3
96.26	163.3
96.26127847	163.3
96.31	162.9833724
96.33614554	162.5
96.35	162.5
96.4	162.5
96.42238649	162.5
96.43	162.5
96.46447463	162.5
96.47	162.5
96.50249523	163.3
96.52	163.3
96.56	163.3
96.56101049	163.3
96.6	163.3
96.63	163.3
96.67	163.3
96.6710724	163.3
96.71	163.3
96.71	163.3
96.77	163.3
96.77867038	163.3
96.8	163.8670839
96.84	163.840943
96.86119779	163.3
96.87	163.3
96.87392036	163.3
96.92	163.3
96.95325787	164
96.99726849	164
97	164
97.04	163.9074035
97.06352367	163.3
97.08	163.3
97.08	163.5686099
97.10085402	164
97.13094261	164
97.19829209	164
97.28	164
97.28	164
97.32086974	164
97.37	164.5911885
97.41	164.8
97.45	164.8
97.45	164.8
97.5	164.8
97.53	164.8
97.57	164.8
97.60739834	164.8
97.61	164.8
97.65087697	164.8
97.66395062	164.8
97.69	164.8
97.73	164.8
97.73	164.8
97.74377711	164.8
97.77	164.8
97.81	164.8
97.84795048	165.6
97.86	165.6
97.8873629	165.6
97.92020653	165.6
97.94	165.6
97.98	165.6
97.98	165.6
97.99686555	165.6
98.03	165.0333134
98.07	164.8
98.08770947	165.6
98.1	165.6
98.14	165.6
98.17037544	165.6
98.18	165.6
98.20976412	165.6
98.23	166.2455732
98.27553869	166.3
98.29506781	166.3
98.31	166.3
98.34	166.3
98.38336061	166.3
98.39	166.3
98.40957093	165.6
98.44	166.2057488
98.48	166.3
98.49954836	166.3
98.51	166.3
98.55	166.3
98.57756669	166.3
98.6	166.3
98.6	167.1
98.65	166.9504642
98.66839524	166.3
98.67301661	166.3
98.71	166.3
98.71	166.3
98.75344802	167.1
98.76311968	166.3
98.8	166.3
98.83686765	166.3
98.84525593	166.3
98.88	166.3
98.88317161	166.3
98.92	166.3
98.95897021	166.3
98.96	166.3
98.96779032	167.1
99.0267416	167.1
99.04	167.1
99.07686908	167.1
99.08	167.1
99.12	167.1
99.12	167.1
99.12	167.1
99.18	167.1
99.18	167.1
99.22	167.1
99.25	167.1
99.26987317	167.1
99.29	167.1
99.33	167.1
99.33897082	167.1
99.38	167.1
99.41	167.1
99.43825809	167.1
99.45	167.1
99.45	167.1
99.49032182	167.1
99.50311735	167.8
99.54	167.8
99.54	167.4836363
99.56650347	167.1
99.60112492	167.1
99.61	167.1
99.65	167.1
99.66767613	167.1
99.69	167.1
99.69	167.1
99.69	167.1
99.75	167.1
99.77271132	167.1
99.78947927	167.1
99.82	167.1
99.8589659	167.1
99.86	167.1
99.86	167.6308758
99.90168772	167.8
99.93842321	167.1
99.94	167.1
99.98	167.1898416
99.98774625	167.8
100	167.2315113
100.1	167.1
100.1	167.8
100.1	167.8
100.2	167.8
100.2921887	167.8
100.3	167.8
100.4	168.6
100.4	168.6
100.4284684	168.6
100.5	168.6
100.5079479	168.5380848
100.6	168.6
100.6	168.6
100.6337865	168.6
100.7	168.6
100.7077208	168.6
100.8	168.6
100.8	168.6
100.8285889	168.6
100.9	168.6
100.9342865	168.6
101	168.6
101.0972858	168.6
101.1	169.4
101.1	169.4
101.2	169.4
101.2131604	168.6
101.3	169.1233031
101.3	169.170341
101.3025658	168.6
101.4	169.0410961
101.4	169.4
101.4	169.4
101.4234572	169.4
101.5	169.4
101.560397	169.4
101.6	169.4
101.6	169.4
101.7	169.4
101.7	170.1
101.8	170.1
101.8	170.1
101.8866885	170.1
101.9	170.1
101.9924609	170.9
102	170.1
102.028228	170.1
102.1	170.7017361
102.1	170.9
102.1868988	170.1
102.2	170.1
102.2182001	170.1
102.3	170.5028677
102.3	170.9
102.3550267	170.9
102.4	170.9
102.4	170.9
102.4548767	170.9
102.5	170.9
102.5079725	170.9
102.6	170.9
102.6025718	170.9
102.7	170.9
102.7	170.9
102.7339413	170.9
102.8	170.9
102.8	170.9
102.8	170.9
102.8078426	170.9
102.9	170.9
102.9	170.9
102.9499856	170.9
103	170.9
103.0922934	171.7
103.1	171.7
103.1078269	171.7
103.2	171.7
103.222955	171.7
103.3	171.7
103.3	171.7
103.3338214	171.7
103.4	171.7
103.4	171.7
103.418307	171.7
103.5	171.7
103.5183561	171.7
103.6	171.7
103.6759195	171.7
103.7	171.7
103.7	171.7
103.7077429	171.7
103.8	171.7
103.8	171.7
103.8	171.7
103.9	171.7
103.9	172.4
103.9551375	171.7
104	172.3808336
104.0921193	172.4
104.1	172.4
104.1130361	172.4
104.2	172.4
104.2549587	172.4
104.3	172.4
104.3	172.4
104.3025857	172.4
104.4	172.4
104.4	172.4
104.4867793	172.4
104.5	172.4
104.518078	173.2
104.6	173.2
104.6	173.2
104.6	172.8399734
104.6690801	173.2
104.7	173.2
104.8	173.2
104.8	173.2
104.8922057	173.2
104.9	173.2
104.9	173.2
104.9866744	173.2
105	173.2
105.0336599	173.2
105.1	173.2
105.1	173.2
105.1184194	173.2
105.2	173.8084142
105.2	174
105.2709979	174
105.3	174
105.3	174.1247116
105.3	174.7
105.3338791	174
105.4	174
105.5	174
105.5233447	174.7
105.6	174.7
105.6230546	174
105.7	174
105.7	174.7
105.7438979	174.7
105.8	174.7
105.8	174.7
105.8656219	174.7
105.9	174.7
105.933791	174.7
106	174.7
106.0866321	174.7
106.1	174.7
106.1	174.7
106.1	174.7
106.1241173	174.7
106.2	174.7
106.2	174.7
106.2863634	174.7
106.3	174.7
106.3	174.7
106.3444397	175.5
106.4	175.5
106.4	175.5
106.5	175.5
106.5759628	175.5
106.6	175.5
106.6	175.5
106.62876	176.2
106.7	176.2
106.7	175.5
106.7336604	176.2
106.8	176.2
106.8	176.2
106.8494385	175.5
106.9	175.5
106.9	175.5
106.9757128	176.2
107	176.2
107.0502301	176.2
107.1	176.2
107.1	176.2
107.1078618	176.2
107.2	176.2
107.2974142	176.2
107.3	177
107.3499009	177
107.4	176.35153
107.4	176.2
107.4179932	177
107.5	177
107.5078783	176.2
107.6	176.2
107.6437967	176.2
107.7	176.7663263
107.7	177
107.7497802	177
107.8	177
107.8	177
107.8232953	177
107.9	177
107.9	177
107.9548442	177
108	177
108.0180979	177.8
108.1	177.8
108.1	177.8
108.1	177.8
108.1337109	177.8
108.2	177.8
108.2	177.8
108.2	177.8
108.2127846	177.8
108.3	177.8
108.3	177.8
108.302711	177
108.4	177
108.4974382	177.8
108.5	177.8
108.5973643	177.8
108.6	177
108.6501872	177.8
108.7	177.8
108.7607611	177.8
108.8	177.8
108.8	177.8
108.8599454	178.5
108.9	178.5
108.9657518	178.5
109	178.5
109.0654047	178.5
109.1	178.5
109.1	178.4348523
109.1651321	177.8
109.2	178.5
109.2	178.5
109.2340501	178.5
109.3	179.3
109.3	179.3
109.3287293	179.3
109.4	179.3
109.4859665	179.3
109.5	179.3
109.5811033	179.3
109.6	179.3
109.6	179.3
109.6550639	179.3
109.7	179.3
109.7	179.3
109.7071633	179.3
109.8	179.3
109.9	179.3
109.9183317	179.3
110	179.3
110.0079029	179.3
110.1	179.3
110.1	180.1
110.1337702	179.3
110.2	179.3
110.2	179.3
110.2	179.3
110.2	179.3
110.2867903	179.8625299
110.3	180.1
110.3916783	180.1
110.4	180.1
110.4865451	179.3
110.5	179.3
110.5974305	180.1
110.6	180.1
110.6	180.1
110.6	180.1
110.6	180.1
110.6814077	180.1
110.7	180.1
110.7920192	180.1
110.8	180.1
110.8	180.8
110.8077314	180.8
110.9	180.8
110.9500497	180.1
111	180.1
111.0867184	180.1
111.1	180.1
111.1	180.4116259
111.2	180.8
111.2	180.8
111.2	180.1
111.3	180.2984019
111.3599404	180.8
111.4	180.8
111.4	180.8
111.4865297	180.8
111.5	180.8
111.5077906	180.8
111.6	180.8
111.6	180.8
111.6448378	180.8
111.7	180.8
111.7	181.6
111.7	180.8
111.7500034	180.8
111.8	180.8
111.8	180.8
111.9	180.8
111.9	180.8
111.9807459	181.6
112	181.6
112.0232864	181.6
112.1	181.6
112.1550737	181.6
112.2	181.6
112.2	181.6
112.221175	181.6
112.3	181.6
112.3498933	181.6
112.4	181.6
112.4	181.6
112.4806129	181.6
112.5	181.6
112.5706789	181.6
112.6	181.6
112.6	181.6
112.7	181.6
112.7	181.6
112.7	181.6
112.7560422	182.3
112.8	181.618198
112.870645	182.3
112.9	182.3
112.9500257	182.3
113	182.3
113.0760355	183.1
113.1	182.3
113.1	183.1
113.1127786	183.1
113.2	183.1
113.2	183.1
113.297457	182.3
113.3	183.1
113.3	183.1
113.397401	183.1
113.4	183.9
113.5	183.1
113.5131117	183.1
113.6	183.1
113.6	183.9
113.6603105	183.9
113.7	183.9
113.7	183.9
113.7181946	183.9
113.8	183.9
113.8	183.9
113.9	183.9
113.9445599	183.9
114	183.9
114.0395875	183.9
114.1	183.9
114.1	183.9
114.1811925	183.9
114.2	183.9
114.2	183.9
114.2	184.0629444
114.2446031	183.9
114.3	183.9
114.3	183.9
114.3636643	183.9
114.4	183.9
114.4	183.6243884
114.4974251	183.9
114.5	183.9
114.5811395	184.6
114.6	184.6
114.6	183.9
114.6652262	183.9
114.7	183.9
114.7	183.9
114.7755393	183.9
114.8	183.9
114.8342591	183.9
114.9	183.9
114.9	183.9
115	184.6
115.0178823	183.9
115.1	183.9
115.1	184.0272225
115.1547774	184.6
115.2	184.6
115.2	184.3239213
115.3	184.6
115.3	183.9
115.3710717	184.6
115.4	184.6
115.4601445	184.6
115.5	184.6
115.5921153	184.6
115.6	184.6
115.6	184.6
115.6	184.6
115.6662751	184.6
115.7	184.6
115.770824	184.6
115.8	184.6
115.802668	185.4
115.9	184.9165349
115.9	184.6
115.9283704	185.4
116	185.4
116.1	185.4
116.1	184.6
116.1453358	186.2
116.2	185.4
116.2	185.4
116.2656117	185.4
116.3	185.4
116.3285642	185.4
116.4	185.4
116.4922637	185.4
116.5	185.4
116.5707018	185.4
116.6	185.4
116.6	185.4
116.697441	185.4
116.7	185.5423934
116.7	186.2
116.7	186.2
116.8	186.2
116.8	186.2
116.8	185.4
116.9	185.4
116.9	186.2
116.9553664	187.7
117	186.2398716
117.0025499	186.2
117.1	186.2
117.1866947	186.2
117.2	187.7
117.2	187.7
117.2861463	186.2
117.3	187.7
117.3	187.7
117.3866043	187.7
117.4	186.2
117.4548454	186.2
117.5	186.2
117.5186919	188.4
117.6	188.4
117.6131545	187.7
117.7	187.7
117.7	187.7
117.8	187.7
117.8	187.7
117.8	187.7
117.8	187.7
117.8860288	187.7
117.9	187.7
117.902656	187.7
118	187.9341049
118.0498832	188.4
118.1	187.7
118.1	188.4
118.1922218	187.7
118.2	187.7
118.2	187.7
118.2396601	188.4
118.3	188.4
118.3	187.8386799
118.3504141	188.4
118.4	190
118.4	190
118.4760056	188.4
118.5	188.4
118.5448132	188.4
118.6	188.4
118.6394518	189.9580243
118.7	189.8799763
118.7554938	190
118.8	190
118.8283086	190
118.9	190
118.9	190
118.9868294	190
119	190
119.0757851	190
119.1	190
119.1	190
119.1973851	190.7
119.2	190.7
119.2447022	190.7
119.3	190.7
119.3	190.7
119.3	190.7
119.3550567	190.7
119.4	190
119.4	190
119.4341879	190
119.5	190
119.5865292	190
119.6	190
119.6	190
119.6393153	190.7
119.7	190.7
119.7	190.7
119.7455958	190.7
119.8	190.7
119.8656481	190.7
119.9	190.7
119.9810792	190.7
120	190
120.0181696	190.7
120.1	191.2643747
120.1756903	191.5
120.2	191.5
120.2	190.7
120.2	191.225016
120.297391	191.5
120.3	191.5
120.3176663	190.7
120.4	191.2647721
120.4708082	191.5
120.5	191.5
120.5283402	191.5
120.6	191.5
120.6	191.5
120.6	192.3
120.7	192.3
120.7	191.5627093
120.7657561	192.3
120.8	192.3
120.8287425	192.3
120.9	191.5
120.9	191.5
120.9183445	191.5
121	191.5
121.055321	192.3
121.1	192.3
121.1	192.3
121.2	192.3
121.2	192.3
121.2974456	192.3
121.3	192.3
121.3	192.3
121.376074	192.3
121.4	192.3
121.4	192.3
121.5	192.3
121.5867675	193
121.6	193
121.648169	193
121.7	193
121.7	193
121.7026956	193
121.8	193
121.8974285	193
121.9	193
121.9	193
121.9079946	193
122	193
122.0868874	193
122.1	193
122.1	193.1865752
122.1708254	193.8
122.2	194.5
122.2	193.2338667
122.2811344	193
122.3	193
122.3	193
122.4	193
122.4	193
122.4	193
122.4922543	193.8
122.5	193.8
122.5604426	193.8
122.6	193.8
122.6	193.8
122.6130556	193.8
122.7	193.8
122.7	193.8
122.7760416	193.8
122.8	193.8
122.8974347	193.8
122.9	193.8
122.9	193.8
122.9	193.8
122.9813261	193.8
123	193.8
123.1	193.8
123.1	193.8
123.1864307	194.5
123.2	193.8
123.2025766	194.5
123.3	194.5
123.3813106	194.5
123.4	194.5
123.4	194.5
123.4393159	194.5
123.5	194.5
123.5285327	194.5
123.6	194.0039692
123.6	193.8
123.6	194.5
123.6705349	195.3
123.7	195.3
123.7286448	194.5
123.8	194.5
123.8	194.5
123.8604125	194.5
123.9	195.3
123.9	195.3
123.9131665	194.5
124	194.5
124.0287043	195.3
124.1	195.947803
124.1	196.1
124.1	196.1
124.2	196.1
124.2	196.1
124.229092	195.3
124.3	195.3
124.3	195.3
124.3552072	195.3
124.4	196.0788414
124.4	196.1
124.5	196.1
124.5811759	196.1
124.6	196.8
124.6175741	196.1
124.7	195.6983855
124.7	195.3
124.7	195.3
124.7445177	195.3
124.8	195.3
124.8916126	195.3
124.9	196.1
124.9811072	196.8
125	196.8
125.0230973	196.1
125.1	196.1
125.1548734	196.1
125.2	196.7813173
125.2707481	196.8
125.3	196.8
125.3	196.8
125.3812965	196.8
125.4	196.8
125.4	196.8
125.4236888	196.8
125.5	196.8
125.5923038	197.6
125.6	197.6
125.6	197.6
125.6867863	197.6
125.7	197.6
125.7079324	196.9071801
125.8	197.2819383
125.8	196.8
125.8077864	196.8
125.9	196.8
125.9350544	197.6
126	197.6
126.0129667	197.6
126.1	198.1274627
126.1	198.4
126.1285278	197.6
126.2	198.1617575
126.2974356	198.4
126.3	197.6
126.3759831	197.6
126.4	197.6
126.4	197.6
126.4	197.6
126.5	197.9580708
126.5550839	197.6
126.6	198.291354
126.6	198.4
126.6281638	197.6
126.7	197.6
126.7	198.2047329
126.7812117	198.4
126.8	198.4
126.8	198.4
126.8972983	197.6
126.9	198.4
126.9	198.4
126.9	198.4
126.9449092	198.4
127	198.4
127.0394639	198.4
127.1	198.4
127.1552689	199.1
127.2	198.4
127.2025958	198.4
127.3	198.4
127.3	198.4
127.3387006	198.4
127.4	199.1
127.4025691	199.1
127.5	199.1
127.6	199.1
127.6	199.1
127.6654529	199.1
127.7	199.1
127.7	199.1
127.8	199.2029647
